rph_ID,idhogar,enc_region,enc_rpc,P_AUMENTO_COM,P_INSEG_LUGARES_14,SCREEN_INT_RDV,SCREEN_INT_RFV,SCREEN_INT_RVI,SCREEN_ROB_HUR
07-91-73-48_2,07-91-73-48-H1,7,7304,1.0,3.0,2.0,2.0,2.0,2.0
07-92-05-75_2,07-92-05-75-H1,12,12401,2.0,4.0,2.0,2.0,2.0,2.0
07-92-57-81_1,07-92-57-81-H1,1,1101,1.0,85.0,,2.0,2.0,2.0
07-92-68-63_1,07-92-68-63-H1,10,10301,1.0,85.0,,2.0,2.0,2.0
07-93-00-81_3,07-93-00-81-H1,8,8101,1.0,3.0,,2.0,2.0,2.0
07-93-01-73_1,07-93-01-73-H1,13,13122,1.0,3.0,,2.0,2.0,2.0
07-93-18-60_4,07-93-18-60-H1,12,12401,1.0,85.0,2.0,2.0,2.0,2.0
07-93-20-83_7,07-93-20-83-H1,13,13121,1.0,3.0,2.0,2.0,2.0,2.0
07-93-58-50_6,07-93-58-50-H1,13,13128,88.0,2.0,2.0,2.0,2.0,2.0
07-94-07-84_1,07-94-07-84-H1,13,13302,1.0,3.0,2.0,2.0,1.0,2.0
07-94-52-60_1,07-94-52-60-H1,13,13404,1.0,3.0,,2.0,2.0,2.0
07-94-66-09_1,07-94-66-09-H1,8,8102,2.0,3.0,2.0,2.0,2.0,2.0
07-94-86-86_1,07-94-86-86-H1,16,16301,1.0,85.0,,2.0,2.0,1.0
07-94-90-48_1,07-94-90-48-H1,9,9101,1.0,3.0,,2.0,2.0,2.0
07-95-14-81_1,07-95-14-81-H1,13,13130,2.0,85.0,,2.0,2.0,2.0
07-95-42-13_2,07-95-42-13-H1,13,13119,2.0,3.0,1.0,2.0,2.0,2.0
07-95-45-17_3,07-95-45-17-H1,13,13604,1.0,4.0,2.0,2.0,2.0,2.0
07-95-68-14_2,07-95-68-14-H1,5,5802,1.0,3.0,,2.0,2.0,2.0
07-95-79-45_1,07-95-79-45-H1,5,5101,1.0,85.0,,2.0,2.0,1.0
07-95-90-68_1,07-95-90-68-H1,13,13131,1.0,88.0,,2.0,2.0,2.0
07-96-03-80_1,07-96-03-80-H1,13,13127,2.0,85.0,,2.0,2.0,2.0
07-96-23-21_1,07-96-23-21-H1,15,15101,1.0,3.0,2.0,2.0,2.0,2.0
07-96-24-06_2,07-96-24-06-H1,13,13110,2.0,3.0,,2.0,2.0,2.0
07-96-71-05_1,07-96-71-05-H1,7,7304,1.0,85.0,,2.0,2.0,2.0
07-96-76-32_1,07-96-76-32-H1,8,8103,1.0,3.0,2.0,2.0,2.0,2.0
07-97-63-50_1,07-97-63-50-H1,13,13122,88.0,3.0,2.0,2.0,2.0,2.0
07-97-70-39_2,07-97-70-39-H1,8,8301,1.0,85.0,,2.0,2.0,2.0
07-98-26-79_3,07-98-26-79-H1,6,6110,1.0,85.0,2.0,2.0,2.0,2.0
07-98-48-26_2,07-98-48-26-H1,6,6106,1.0,3.0,,2.0,2.0,2.0
07-98-55-06_1,07-98-55-06-H1,5,5109,1.0,3.0,,2.0,1.0,2.0
07-98-64-56_2,07-98-64-56-H1,13,13201,1.0,85.0,2.0,2.0,2.0,2.0
07-98-70-33_1,07-98-70-33-H1,7,7102,1.0,3.0,,2.0,2.0,2.0
07-98-91-66_2,07-98-91-66-H1,6,6101,1.0,85.0,2.0,2.0,2.0,2.0
07-98-98-10_2,07-98-98-10-H1,8,8106,1.0,3.0,2.0,2.0,2.0,2.0
07-99-01-37_2,07-99-01-37-H1,4,4203,1.0,85.0,,1.0,2.0,2.0
07-99-23-97_3,07-99-23-97-H1,8,8101,2.0,85.0,,2.0,2.0,2.0
07-99-26-19_2,07-99-26-19-H1,2,2301,1.0,3.0,2.0,2.0,2.0,2.0
07-99-54-74_1,07-99-54-74-H1,9,9101,1.0,3.0,1.0,2.0,2.0,2.0
07-99-58-27_2,07-99-58-27-H1,8,8103,1.0,3.0,2.0,2.0,2.0,2.0
07-99-59-17_3,07-99-59-17-H1,1,1101,1.0,85.0,2.0,2.0,88.0,2.0
07-99-84-78_1,07-99-84-78-H1,6,6101,1.0,3.0,2.0,2.0,2.0,2.0
08-00-13-42_1,08-00-13-42-H1,5,5802,1.0,3.0,,2.0,2.0,2.0
08-00-30-39_1,08-00-30-39-H1,5,5801,3.0,85.0,,2.0,2.0,2.0
08-00-50-31_4,08-00-50-31-H1,13,13501,2.0,85.0,,2.0,2.0,2.0
08-00-51-74_6,08-00-51-74-H1,11,11101,1.0,3.0,,2.0,2.0,2.0
08-01-19-07_2,08-01-19-07-H1,16,16102,1.0,3.0,2.0,2.0,2.0,2.0
08-01-31-36_1,08-01-31-36-H1,13,13114,1.0,85.0,2.0,2.0,2.0,2.0
08-01-55-52_1,08-01-55-52-H1,7,7105,1.0,3.0,,2.0,2.0,2.0
08-01-59-69_2,08-01-59-69-H1,13,13121,1.0,85.0,2.0,2.0,2.0,2.0
08-01-65-76_1,08-01-65-76-H1,13,13126,1.0,3.0,,2.0,2.0,2.0
08-01-70-29_2,08-01-70-29-H1,13,13124,1.0,2.0,2.0,2.0,2.0,2.0
08-01-99-12_3,08-01-99-12-H1,5,5301,1.0,85.0,,2.0,2.0,2.0
08-02-39-53_1,08-02-39-53-H1,2,2301,1.0,85.0,,2.0,2.0,2.0
08-02-39-96_1,08-02-39-96-H1,14,14107,2.0,85.0,,2.0,2.0,2.0
08-02-47-34_1,08-02-47-34-H1,13,13119,1.0,85.0,,2.0,2.0,2.0
08-02-50-92_3,08-02-50-92-H1,2,2101,1.0,3.0,,2.0,2.0,2.0
08-02-53-61_2,08-02-53-61-H1,10,10109,1.0,3.0,2.0,2.0,2.0,2.0
08-02-54-06_2,08-02-54-06-H1,8,8102,1.0,85.0,2.0,2.0,2.0,2.0
08-02-74-11_1,08-02-74-11-H1,16,16301,2.0,3.0,,2.0,2.0,2.0
08-03-45-55_2,08-03-45-55-H1,13,13105,2.0,3.0,,2.0,2.0,2.0
08-03-96-61_1,08-03-96-61-H1,7,7201,1.0,85.0,,2.0,2.0,2.0
08-03-99-36_1,08-03-99-36-H1,4,4301,1.0,3.0,2.0,2.0,2.0,2.0
08-04-34-56_4,08-04-34-56-H1,10,10101,1.0,85.0,2.0,2.0,2.0,2.0
08-04-34-83_1,08-04-34-83-H1,10,10101,1.0,3.0,,2.0,2.0,2.0
08-04-68-86_1,08-04-68-86-H1,13,13101,1.0,3.0,,2.0,2.0,2.0
08-04-84-01_3,08-04-84-01-H1,13,13125,2.0,85.0,2.0,2.0,2.0,2.0
08-04-99-02_1,08-04-99-02-H1,14,14204,1.0,3.0,2.0,2.0,2.0,2.0
08-05-26-62_1,08-05-26-62-H1,13,13124,1.0,85.0,,2.0,2.0,2.0
08-05-39-88_2,08-05-39-88-H1,13,13127,1.0,3.0,2.0,2.0,2.0,2.0
08-05-63-08_3,08-05-63-08-H1,13,13124,2.0,4.0,2.0,2.0,2.0,2.0
08-05-67-27_6,08-05-67-27-H1,13,13122,1.0,3.0,2.0,2.0,2.0,2.0
08-05-91-40_1,08-05-91-40-H1,5,5103,1.0,3.0,2.0,2.0,2.0,2.0
08-06-14-80_3,08-06-14-80-H1,5,5103,1.0,3.0,2.0,2.0,2.0,2.0
08-06-17-61_1,08-06-17-61-H1,6,6101,1.0,2.0,,2.0,2.0,2.0
08-06-27-92_1,08-06-27-92-H1,1,1101,1.0,2.0,,2.0,2.0,2.0
08-06-47-53_2,08-06-47-53-H1,5,5804,1.0,3.0,2.0,2.0,2.0,2.0
08-06-73-27_3,08-06-73-27-H1,2,2101,1.0,3.0,,2.0,2.0,2.0
08-06-78-64_1,08-06-78-64-H1,6,6115,2.0,3.0,,2.0,2.0,2.0
08-06-97-67_1,08-06-97-67-H1,13,13122,1.0,3.0,,2.0,1.0,2.0
08-07-64-72_1,08-07-64-72-H1,9,9101,1.0,85.0,,2.0,2.0,2.0
08-08-54-36_1,08-08-54-36-H1,7,7101,1.0,3.0,,2.0,2.0,2.0
08-08-69-71_4,08-08-69-71-H1,5,5502,1.0,3.0,,2.0,2.0,2.0
08-08-72-67_2,08-08-72-67-H1,13,13301,1.0,3.0,2.0,2.0,2.0,2.0
08-08-80-77_1,08-08-80-77-H1,16,16102,1.0,85.0,1.0,2.0,2.0,2.0
08-08-93-57_1,08-08-93-57-H1,13,13111,1.0,85.0,2.0,2.0,2.0,2.0
08-08-98-15_2,08-08-98-15-H1,8,8103,3.0,4.0,,2.0,2.0,2.0
08-09-07-82_2,08-09-07-82-H1,13,13123,2.0,3.0,,2.0,1.0,2.0
08-09-27-94_1,08-09-27-94-H1,5,5701,1.0,85.0,,2.0,2.0,2.0
08-09-28-40_2,08-09-28-40-H1,1,1107,1.0,2.0,2.0,2.0,2.0,2.0
08-09-30-77_2,08-09-30-77-H1,8,8110,1.0,85.0,,2.0,2.0,2.0
08-09-42-93_1,08-09-42-93-H1,13,13130,1.0,3.0,,2.0,2.0,2.0
08-09-55-56_1,08-09-55-56-H1,13,13117,1.0,3.0,,1.0,2.0,2.0
08-09-63-17_1,08-09-63-17-H1,5,5801,1.0,3.0,,2.0,2.0,2.0
08-10-08-71_1,08-10-08-71-H1,7,7404,1.0,3.0,2.0,2.0,2.0,2.0
08-10-81-29_1,08-10-81-29-H1,10,10102,2.0,3.0,,2.0,2.0,2.0
08-10-82-24_2,08-10-82-24-H1,13,13112,1.0,85.0,,2.0,2.0,2.0
08-10-99-58_2,08-10-99-58-H1,13,13120,1.0,1.0,,2.0,2.0,2.0
08-11-06-23_5,08-11-06-23-H1,13,13117,2.0,3.0,2.0,2.0,2.0,2.0
08-11-13-95_1,08-11-13-95-H1,12,12101,1.0,85.0,2.0,2.0,2.0,2.0
08-11-95-43_3,08-11-95-43-H1,9,9101,2.0,3.0,2.0,2.0,2.0,2.0
08-11-98-10_1,08-11-98-10-H1,15,15101,1.0,85.0,,2.0,2.0,2.0
08-12-13-29_1,08-12-13-29-H1,13,13121,88.0,3.0,,2.0,2.0,2.0
08-12-25-58_2,08-12-25-58-H1,5,5501,1.0,85.0,,2.0,2.0,2.0
08-12-44-86_5,08-12-44-86-H1,15,15101,1.0,88.0,2.0,2.0,2.0,2.0
08-12-58-39_1,08-12-58-39-H1,13,13101,1.0,3.0,,2.0,2.0,1.0
08-12-61-73_2,08-12-61-73-H1,15,15101,1.0,3.0,2.0,2.0,2.0,2.0
08-13-14-63_2,08-13-14-63-H1,13,13501,1.0,85.0,,2.0,2.0,2.0
08-13-22-74_1,08-13-22-74-H1,3,3201,1.0,85.0,2.0,2.0,2.0,2.0
08-13-27-23_1,08-13-27-23-H1,13,13112,1.0,3.0,,2.0,2.0,2.0
08-13-29-43_4,08-13-29-43-H1,16,16101,1.0,4.0,2.0,2.0,2.0,2.0
08-13-36-80_1,08-13-36-80-H1,13,13131,1.0,3.0,,2.0,2.0,2.0
08-13-45-62_2,08-13-45-62-H1,4,4101,1.0,3.0,2.0,2.0,1.0,2.0
08-13-50-04_2,08-13-50-04-H1,13,13117,1.0,85.0,,2.0,2.0,2.0
08-13-51-03_2,08-13-51-03-H1,13,13125,1.0,2.0,2.0,2.0,2.0,2.0
08-13-54-25_3,08-13-54-25-H1,13,13404,1.0,3.0,2.0,2.0,2.0,2.0
08-13-57-91_2,08-13-57-91-H1,13,13102,2.0,3.0,,2.0,2.0,2.0
08-13-59-34_2,08-13-59-34-H1,13,13201,1.0,85.0,,2.0,2.0,2.0
08-13-64-42_2,08-13-64-42-H1,16,16109,1.0,85.0,2.0,1.0,2.0,2.0
08-13-69-49_2,08-13-69-49-H1,9,9101,1.0,3.0,2.0,2.0,2.0,2.0
08-13-77-08_2,08-13-77-08-H1,14,14101,1.0,3.0,1.0,2.0,1.0,2.0
08-13-91-71_1,08-13-91-71-H1,13,13130,2.0,3.0,,2.0,1.0,2.0
08-13-96-69_1,08-13-96-69-H1,14,14101,1.0,4.0,,2.0,2.0,2.0
08-14-32-27_1,08-14-32-27-H1,1,1107,1.0,85.0,2.0,2.0,2.0,2.0
08-14-38-52_1,08-14-38-52-H1,7,7101,1.0,3.0,,2.0,2.0,2.0
08-14-46-99_1,08-14-46-99-H1,10,10102,2.0,85.0,,2.0,2.0,2.0
08-14-49-12_1,08-14-49-12-H1,13,13123,1.0,3.0,,2.0,2.0,2.0
08-14-66-07_1,08-14-66-07-H1,5,5109,1.0,2.0,2.0,2.0,2.0,2.0
08-14-72-56_2,08-14-72-56-H1,16,16103,1.0,85.0,2.0,2.0,2.0,2.0
08-15-33-10_1,08-15-33-10-H1,13,13127,1.0,85.0,,2.0,2.0,2.0
08-15-38-58_1,08-15-38-58-H1,8,8101,1.0,85.0,,2.0,1.0,2.0
08-15-39-05_2,08-15-39-05-H1,9,9115,1.0,2.0,,2.0,2.0,2.0
08-15-42-53_1,08-15-42-53-H1,8,8101,1.0,3.0,2.0,2.0,2.0,1.0
08-15-44-75_1,08-15-44-75-H1,13,13126,1.0,3.0,,2.0,2.0,2.0
08-15-57-03_2,08-15-57-03-H1,13,13301,2.0,4.0,2.0,2.0,2.0,2.0
08-15-60-42_2,08-15-60-42-H1,11,11101,1.0,3.0,2.0,2.0,2.0,2.0
08-15-71-99_1,08-15-71-99-H1,8,8102,1.0,3.0,2.0,2.0,2.0,2.0
08-16-71-69_4,08-16-71-69-H1,13,13102,2.0,3.0,2.0,2.0,2.0,1.0
08-17-28-33_1,08-17-28-33-H1,7,7404,1.0,85.0,2.0,2.0,2.0,2.0
08-17-45-48_2,08-17-45-48-H1,8,8102,1.0,2.0,2.0,2.0,2.0,2.0
08-17-66-24_1,08-17-66-24-H1,8,8110,1.0,2.0,2.0,2.0,1.0,2.0
08-18-09-81_1,08-18-09-81-H1,13,13125,1.0,3.0,,2.0,2.0,2.0
08-18-47-66_3,08-18-47-66-H1,8,8112,2.0,85.0,2.0,2.0,2.0,1.0
08-18-75-41_2,08-18-75-41-H1,2,2101,1.0,85.0,,2.0,2.0,2.0
08-19-04-42_4,08-19-04-42-H1,6,6106,2.0,85.0,,2.0,2.0,2.0
08-19-09-12_3,08-19-09-12-H1,9,9201,1.0,4.0,2.0,2.0,2.0,2.0
08-19-22-43_1,08-19-22-43-H1,5,5804,1.0,3.0,2.0,2.0,2.0,2.0
08-19-34-62_1,08-19-34-62-H1,8,8110,1.0,2.0,,2.0,2.0,2.0
08-19-50-35_2,08-19-50-35-H1,8,8301,1.0,85.0,,2.0,2.0,2.0
08-19-69-67_2,08-19-69-67-H2,13,13111,2.0,3.0,,2.0,2.0,2.0
08-19-93-02_3,08-19-93-02-H1,13,13109,1.0,3.0,2.0,2.0,2.0,2.0
08-19-98-37_1,08-19-98-37-H1,12,12101,1.0,85.0,2.0,2.0,2.0,2.0
08-20-40-18_1,08-20-40-18-H1,5,5103,1.0,3.0,,2.0,2.0,2.0
08-21-32-14_1,08-21-32-14-H1,8,8107,1.0,4.0,,2.0,2.0,2.0
08-21-61-48_1,08-21-61-48-H1,13,13301,1.0,3.0,1.0,2.0,2.0,2.0
08-21-66-04_1,08-21-66-04-H1,13,13101,1.0,3.0,,2.0,2.0,2.0
08-21-73-17_2,08-21-73-17-H1,4,4101,1.0,2.0,2.0,2.0,2.0,2.0
08-21-80-90_1,08-21-80-90-H1,6,6106,2.0,85.0,,2.0,2.0,2.0
08-22-16-92_1,08-22-16-92-H1,8,8106,1.0,3.0,,2.0,2.0,2.0
08-22-34-82_2,08-22-34-82-H1,7,7105,1.0,85.0,,2.0,2.0,2.0
08-22-54-43_1,08-22-54-43-H1,13,13126,1.0,85.0,2.0,2.0,2.0,2.0
08-22-79-41_1,08-22-79-41-H1,13,13301,1.0,85.0,,2.0,2.0,2.0
08-22-80-60_1,08-22-80-60-H1,2,2301,1.0,3.0,2.0,2.0,2.0,2.0
08-22-97-02_1,08-22-97-02-H1,6,6117,1.0,85.0,,2.0,2.0,2.0
08-23-21-18_1,08-23-21-18-H1,9,9115,1.0,3.0,2.0,2.0,2.0,2.0
08-23-68-89_1,08-23-68-89-H1,5,5109,2.0,3.0,,2.0,2.0,2.0
08-23-85-39_1,08-23-85-39-H1,13,13605,1.0,85.0,2.0,2.0,2.0,2.0
08-23-87-71_2,08-23-87-71-H1,6,6101,2.0,3.0,2.0,2.0,2.0,2.0
08-23-88-96_1,08-23-88-96-H1,13,13121,1.0,3.0,,2.0,2.0,2.0
08-24-29-37_1,08-24-29-37-H1,13,13130,1.0,3.0,,2.0,2.0,2.0
08-24-34-03_2,08-24-34-03-H1,10,10101,1.0,3.0,2.0,2.0,2.0,2.0
08-24-62-70_1,08-24-62-70-H1,8,8301,3.0,85.0,,2.0,2.0,2.0
08-24-67-96_4,08-24-67-96-H1,7,7102,1.0,85.0,,2.0,2.0,2.0
08-25-07-63_1,08-25-07-63-H1,13,13129,2.0,2.0,2.0,2.0,2.0,2.0
08-25-43-40_3,08-25-43-40-H1,12,12101,1.0,3.0,2.0,2.0,2.0,2.0
08-25-53-48_2,08-25-53-48-H1,9,9201,1.0,85.0,,2.0,2.0,2.0
08-25-93-63_1,08-25-93-63-H1,5,5109,1.0,85.0,,2.0,2.0,2.0
08-26-11-62_1,08-26-11-62-H1,13,13122,1.0,85.0,,2.0,2.0,2.0
08-26-30-23_1,08-26-30-23-H1,13,13119,2.0,3.0,,2.0,2.0,1.0
08-27-03-42_2,08-27-03-42-H1,9,9112,1.0,3.0,2.0,2.0,2.0,2.0
08-27-61-06_1,08-27-61-06-H1,6,6101,1.0,85.0,,2.0,2.0,2.0
08-27-77-68_2,08-27-77-68-H1,13,13122,2.0,85.0,2.0,2.0,2.0,2.0
08-27-82-43_2,08-27-82-43-H1,5,5502,1.0,85.0,2.0,2.0,2.0,2.0
08-27-86-52_2,08-27-86-52-H1,1,1101,1.0,85.0,2.0,2.0,2.0,2.0
08-27-90-38_1,08-27-90-38-H1,4,4203,1.0,3.0,,2.0,2.0,2.0
08-28-01-51_2,08-28-01-51-H1,13,13132,1.0,85.0,2.0,2.0,2.0,2.0
08-28-20-55_2,08-28-20-55-H1,13,13130,1.0,3.0,2.0,2.0,2.0,2.0
08-28-54-32_2,08-28-54-32-H1,13,13130,1.0,85.0,2.0,2.0,2.0,2.0
08-28-97-08_2,08-28-97-08-H1,6,6310,1.0,85.0,2.0,2.0,2.0,2.0
08-29-26-06_1,08-29-26-06-H1,3,3101,1.0,3.0,2.0,2.0,2.0,2.0
08-29-26-72_1,08-29-26-72-H1,16,16101,1.0,2.0,2.0,2.0,2.0,1.0
08-29-31-44_1,08-29-31-44-H1,13,13130,1.0,85.0,2.0,1.0,2.0,2.0
08-29-60-75_2,08-29-60-75-H1,13,13115,2.0,85.0,2.0,2.0,2.0,2.0
08-29-73-42_3,08-29-73-42-H1,13,13124,2.0,3.0,,1.0,2.0,1.0
08-29-78-14_2,08-29-78-14-H1,9,9101,1.0,3.0,,2.0,2.0,2.0
08-29-85-03_2,08-29-85-03-H1,6,6108,88.0,85.0,2.0,2.0,1.0,2.0
08-29-94-85_1,08-29-94-85-H1,9,9202,2.0,85.0,,2.0,2.0,2.0
08-30-17-82_2,08-30-17-82-H1,10,10301,1.0,3.0,2.0,2.0,2.0,1.0
08-30-18-11_1,08-30-18-11-H1,7,7404,1.0,3.0,2.0,2.0,2.0,2.0
08-30-62-13_1,08-30-62-13-H1,6,6105,3.0,3.0,,2.0,2.0,2.0
08-30-88-79_1,08-30-88-79-H1,15,15101,1.0,85.0,2.0,2.0,2.0,2.0
08-30-89-90_2,08-30-89-90-H1,13,13116,1.0,3.0,2.0,2.0,1.0,2.0
08-31-88-73_3,08-31-88-73-H1,1,1107,1.0,85.0,,2.0,2.0,2.0
08-31-91-85_1,08-31-91-85-H1,6,6105,1.0,85.0,,2.0,2.0,2.0
08-31-94-61_1,08-31-94-61-H1,13,13121,1.0,3.0,,2.0,2.0,2.0
08-31-96-48_1,08-31-96-48-H1,13,13501,2.0,3.0,2.0,2.0,2.0,2.0
08-32-09-14_3,08-32-09-14-H1,13,13401,1.0,2.0,1.0,2.0,2.0,2.0
08-32-23-34_3,08-32-23-34-H1,5,5301,1.0,3.0,2.0,2.0,2.0,2.0
08-32-39-50_4,08-32-39-50-H1,3,3101,1.0,3.0,2.0,2.0,2.0,2.0
08-32-48-84_2,08-32-48-84-H1,10,10101,1.0,3.0,2.0,2.0,2.0,2.0
08-32-60-43_1,08-32-60-43-H1,1,1101,2.0,3.0,,2.0,2.0,2.0
08-33-05-78_1,08-33-05-78-H1,13,13116,1.0,3.0,,2.0,2.0,2.0
08-33-20-86_3,08-33-20-86-H1,5,5502,1.0,85.0,,2.0,2.0,2.0
08-33-24-55_2,08-33-24-55-H1,13,13128,1.0,3.0,2.0,2.0,2.0,2.0
08-33-31-76_1,08-33-31-76-H1,16,16103,1.0,2.0,2.0,2.0,2.0,2.0
08-33-99-11_1,08-33-99-11-H1,16,16103,1.0,3.0,2.0,2.0,2.0,2.0
08-34-17-87_1,08-34-17-87-H1,7,7102,1.0,3.0,,2.0,2.0,2.0
08-34-18-20_1,08-34-18-20-H1,8,8107,2.0,85.0,,2.0,2.0,2.0
08-34-50-37_1,08-34-50-37-H1,5,5109,1.0,85.0,,2.0,2.0,2.0
08-34-57-97_1,08-34-57-97-H1,13,13101,1.0,3.0,,2.0,2.0,2.0
08-34-86-84_1,08-34-86-84-H1,12,12401,1.0,3.0,2.0,2.0,2.0,2.0
08-35-16-28_2,08-35-16-28-H1,2,2101,3.0,85.0,2.0,2.0,2.0,2.0
08-35-24-12_4,08-35-24-12-H1,5,5301,1.0,3.0,2.0,2.0,2.0,2.0
08-35-25-19_2,08-35-25-19-H1,16,16103,1.0,85.0,,2.0,2.0,2.0
08-35-57-59_1,08-35-57-59-H1,15,15101,1.0,4.0,2.0,2.0,2.0,2.0
08-35-78-32_1,08-35-78-32-H1,12,12101,2.0,85.0,,2.0,2.0,2.0
08-35-89-17_3,08-35-89-17-H1,4,4301,1.0,3.0,2.0,2.0,2.0,2.0
08-35-94-47_1,08-35-94-47-H1,13,13601,1.0,3.0,2.0,2.0,2.0,2.0
08-36-01-94_2,08-36-01-94-H1,14,14204,1.0,3.0,,2.0,2.0,2.0
08-36-06-59_1,08-36-06-59-H1,6,6301,1.0,85.0,,2.0,2.0,2.0
08-36-75-85_3,08-36-75-85-H1,8,8108,1.0,85.0,2.0,2.0,2.0,2.0
08-36-86-15_1,08-36-86-15-H1,5,5101,1.0,3.0,2.0,2.0,2.0,2.0
08-37-00-39_1,08-37-00-39-H1,13,13101,1.0,2.0,1.0,2.0,2.0,2.0
08-37-02-77_1,08-37-02-77-H1,4,4301,2.0,2.0,2.0,2.0,2.0,2.0
08-37-16-75_1,08-37-16-75-H1,5,5301,1.0,4.0,2.0,2.0,2.0,2.0
08-37-56-84_3,08-37-56-84-H1,13,13402,1.0,85.0,1.0,2.0,2.0,2.0
08-37-77-78_2,08-37-77-78-H1,13,13601,1.0,4.0,2.0,2.0,2.0,2.0
08-37-93-30_2,08-37-93-30-H1,6,6303,1.0,3.0,,2.0,2.0,2.0
08-38-01-60_2,08-38-01-60-H1,13,13112,1.0,2.0,,2.0,2.0,2.0
08-38-01-75_1,08-38-01-75-H1,4,4301,2.0,3.0,2.0,2.0,2.0,2.0
08-38-90-06_1,08-38-90-06-H1,6,6106,1.0,85.0,,2.0,2.0,2.0
08-39-40-87_1,08-39-40-87-H1,6,6310,1.0,3.0,,2.0,2.0,2.0
08-39-54-14_4,08-39-54-14-H1,13,13401,1.0,2.0,2.0,2.0,2.0,2.0
08-39-63-09_2,08-39-63-09-H1,12,12401,1.0,3.0,2.0,2.0,2.0,2.0
08-39-70-24_1,08-39-70-24-H1,13,13201,1.0,2.0,,2.0,2.0,2.0
08-39-73-99_2,08-39-73-99-H1,5,5804,1.0,85.0,,2.0,2.0,2.0
08-40-21-12_1,08-40-21-12-H1,3,3101,1.0,85.0,2.0,2.0,2.0,2.0
08-40-55-12_1,08-40-55-12-H1,4,4101,1.0,88.0,2.0,2.0,2.0,2.0
08-40-83-43_1,08-40-83-43-H1,5,5804,1.0,3.0,2.0,2.0,1.0,2.0
08-40-92-78_1,08-40-92-78-H1,6,6115,1.0,3.0,2.0,2.0,2.0,2.0
08-41-13-98_1,08-41-13-98-H1,9,9120,1.0,85.0,,2.0,2.0,2.0
08-41-41-24_3,08-41-41-24-H1,16,16107,1.0,85.0,,2.0,2.0,2.0
08-41-67-87_1,08-41-67-87-H1,4,4301,3.0,3.0,2.0,2.0,2.0,2.0
08-42-30-15_5,08-42-30-15-H1,5,5101,2.0,85.0,,2.0,1.0,2.0
08-42-42-64_2,08-42-42-64-H1,13,13301,1.0,85.0,2.0,2.0,2.0,1.0
08-42-76-73_1,08-42-76-73-H1,13,13101,1.0,85.0,,2.0,2.0,2.0
08-42-87-22_1,08-42-87-22-H1,4,4301,1.0,85.0,,2.0,2.0,2.0
08-42-93-61_1,08-42-93-61-H1,12,12101,1.0,3.0,1.0,2.0,2.0,2.0
08-43-12-26_1,08-43-12-26-H1,2,2101,1.0,85.0,,2.0,2.0,2.0
08-43-18-44_1,08-43-18-44-H1,6,6108,1.0,2.0,1.0,2.0,2.0,2.0
08-43-35-07_3,08-43-35-07-H1,5,5804,1.0,85.0,,2.0,2.0,2.0
08-44-02-09_2,08-44-02-09-H1,4,4203,1.0,85.0,2.0,2.0,2.0,2.0
08-44-09-94_1,08-44-09-94-H1,16,16102,2.0,85.0,,2.0,2.0,2.0
08-44-23-84_3,08-44-23-84-H1,13,13604,1.0,2.0,,2.0,2.0,2.0
08-44-68-05_4,08-44-68-05-H1,13,13112,1.0,85.0,,2.0,2.0,2.0
08-44-96-24_1,08-44-96-24-H1,11,11201,1.0,3.0,,2.0,2.0,2.0
08-45-04-15_1,08-45-04-15-H1,8,8110,1.0,3.0,2.0,2.0,1.0,2.0
08-45-14-18_2,08-45-14-18-H1,5,5804,2.0,3.0,2.0,2.0,2.0,2.0
08-45-56-33_1,08-45-56-33-H1,6,6101,1.0,3.0,,2.0,2.0,2.0
08-45-75-21_3,08-45-75-21-H1,13,13109,2.0,85.0,2.0,2.0,2.0,2.0
08-45-75-26_2,08-45-75-26-H1,13,13401,2.0,85.0,,2.0,2.0,2.0
08-45-86-70_1,08-45-86-70-H1,5,5601,1.0,3.0,,2.0,2.0,2.0
08-46-13-95_1,08-46-13-95-H1,13,13404,1.0,3.0,,2.0,2.0,2.0
08-46-14-90_1,08-46-14-90-H1,6,6115,2.0,85.0,2.0,2.0,2.0,2.0
08-46-17-97_1,08-46-17-97-H1,5,5101,1.0,2.0,2.0,2.0,2.0,2.0
08-46-41-47_2,08-46-41-47-H1,6,6110,88.0,85.0,2.0,2.0,2.0,2.0
08-46-48-62_1,08-46-48-62-H1,5,5601,1.0,85.0,2.0,2.0,2.0,2.0
08-46-95-55_5,08-46-95-55-H1,13,13605,3.0,85.0,2.0,2.0,2.0,1.0
08-47-26-09_2,08-47-26-09-H1,6,6301,1.0,85.0,,2.0,2.0,2.0
08-47-60-04_1,08-47-60-04-H1,9,9120,1.0,85.0,,2.0,2.0,2.0
08-47-65-16_1,08-47-65-16-H1,5,5301,1.0,85.0,1.0,2.0,1.0,2.0
08-47-91-86_1,08-47-91-86-H1,13,13116,1.0,85.0,2.0,2.0,2.0,2.0
08-48-06-48_2,08-48-06-48-H1,5,5501,1.0,3.0,,2.0,2.0,2.0
08-48-31-92_1,08-48-31-92-H1,9,9120,1.0,3.0,2.0,2.0,2.0,2.0
08-48-32-41_3,08-48-32-41-H1,9,9114,1.0,4.0,,2.0,2.0,2.0
08-48-33-72_2,08-48-33-72-H1,14,14201,1.0,85.0,2.0,2.0,2.0,1.0
08-48-97-40_1,08-48-97-40-H1,10,10301,1.0,4.0,2.0,1.0,2.0,2.0
